campaign_id,campaign_name,date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,cpc,ctr,inline_link_clicks,inline_link_click_ctr,purchases,purchase_value,checkouts_initiated,purchase_roas,cpa,cvr
6976513156630,ASC - Magic Portraits,2026-05-10,2026-05-10,2155.36,111666,85504,1.305974,19.301847,1733,1.243716,1.55195,1391,1.245679,34.0,2075.4,82.0,0.962902,63.39294117647059,0.024442846872753415
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-11,2026-05-11,363.09,12343,7387,1.670908,29.416673,573,0.633665,4.642307,621,5.031192,3.0,209.82,8.0,0.577873,121.02999999999999,0.004830917874396135
6976513156630,ASC - Magic Portraits,2026-05-11,2026-05-11,1984.55,96101,72037,1.334051,20.65067,1640,1.210091,1.706538,1433,1.49114,24.0,1506.01,64.0,0.758867,82.68958333333333,0.01674808094905792
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-12,2026-05-12,577.67,17520,10418,1.681705,32.972032,589,0.980764,3.361872,636,3.630137,6.0,385.46,10.0,0.667267,96.27833333333332,0.009433962264150943
6976513156630,ASC - Magic Portraits,2026-05-12,2026-05-12,1988.19,95040,76908,1.235762,20.919508,1399,1.421151,1.472012,1174,1.235269,23.0,1433.34,55.0,0.720927,86.44304347826088,0.019591141396933562
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-13,2026-05-13,568.83,19771,10417,1.897955,28.770927,626,0.908674,3.166254,647,3.27247,4.0,264.64,9.0,0.465236,142.2075,0.0061823802163833074
6976513156630,ASC - Magic Portraits,2026-05-13,2026-05-13,1961.14,96829,82324,1.176194,20.253643,1405,1.395829,1.451012,1158,1.195923,23.0,1351.23,46.0,0.689002,85.26695652173913,0.019861830742659757
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-14,2026-05-14,363.73,10505,6138,1.71147,34.624465,251,1.449124,2.389338,258,2.455973,6.0,550.43,9.0,1.513293,60.62166666666667,0.023255813953488372
6976513156630,ASC - Magic Portraits,2026-05-14,2026-05-14,1558.44,68932,52984,1.300997,22.608368,957,1.628464,1.388325,810,1.175071,25.0,1492.28,50.0,0.957547,62.3376,0.030864197530864196
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-15,2026-05-15,115.21,3741,2610,1.433333,30.796578,70,1.645857,1.871157,62,1.657311,1.0,11.98,1.0,0.103984,115.21,0.016129032258064516
6976513156630,ASC - Magic Portraits,2026-05-15,2026-05-15,1234.17,66757,57386,1.163298,18.487499,780,1.582269,1.168417,628,0.940725,21.0,1492.42,37.0,1.20925,58.77,0.03343949044585987
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-16,2026-05-16,76.0,2542,1567,1.622208,29.897718,56,1.357143,2.20299,50,1.966955,6.0,652.02,9.0,8.579211,12.666666666666666,0.12
6976513156630,ASC - Magic Portraits,2026-05-16,2026-05-16,1543.39,83084,75232,1.10437,18.57626,740,2.085662,0.890665,527,0.634298,9.0,692.07,29.0,0.448409,171.48777777777778,0.017077798861480076
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-17,2026-05-17,101.5,3977,2211,1.798734,25.52175,74,1.371622,1.860699,78,1.961277,1.0,54.93,5.0,0.541182,101.5,0.01282051282051282
6976513156630,ASC - Magic Portraits,2026-05-17,2026-05-17,2355.77,147098,130148,1.130236,16.01497,1654,1.424287,1.12442,1280,0.870168,34.0,1875.63,79.0,0.796186,69.28735294117647,0.0265625
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-18,2026-05-18,126.18,5611,2770,2.025632,22.48797,62,2.035161,1.104972,67,1.194083,4.0,345.73,12.0,2.739975,31.545,0.05970149253731343
6976513156630,ASC - Magic Portraits,2026-05-18,2026-05-18,1221.2,61585,48394,1.272575,19.829504,958,1.274739,1.555574,788,1.279532,16.0,1034.69,33.0,0.847273,76.325,0.02030456852791878
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-19,2026-05-19,197.51,7776,4165,1.866987,25.399949,114,1.732544,1.466049,111,1.427469,2.0,67.9,5.0,0.34378,98.755,0.018018018018018018
6976513156630,ASC - Magic Portraits,2026-05-19,2026-05-19,1035.95,39213,29937,1.309851,26.418535,738,1.403726,1.882029,615,1.568357,6.0,442.56,13.0,0.427202,172.65833333333333,0.00975609756097561
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-20,2026-05-20,206.24,7674,3991,1.922826,26.875163,121,1.704463,1.576753,107,1.394318,3.0,225.69,6.0,1.094308,68.74666666666667,0.028037383177570093
6976513156630,ASC - Magic Portraits,2026-05-20,2026-05-20,1028.6,48428,40431,1.197794,21.239779,706,1.456941,1.457834,599,1.236888,10.0,578.23,23.0,0.562152,102.85999999999999,0.01669449081803005
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-21,2026-05-21,258.21,6711,4524,1.483422,38.475637,173,1.492543,2.577857,184,2.741767,3.0,115.84,4.0,0.448627,86.07,0.016304347826086956
6976513156630,ASC - Magic Portraits,2026-05-21,2026-05-21,952.69,39909,30646,1.302258,23.871558,628,1.517022,1.57358,511,1.280413,11.0,737.99,27.0,0.774638,86.60818181818182,0.021526418786692758
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-22,2026-05-22,250.83,7254,4447,1.631212,34.578164,193,1.299637,2.660601,209,2.881169,2.0,63.91,7.0,0.254794,125.415,0.009569377990430622
6976513156630,ASC - Magic Portraits,2026-05-22,2026-05-22,1014.04,40463,31052,1.303072,25.06092,666,1.522583,1.645948,578,1.428466,17.0,1064.54,39.0,1.049801,59.64941176470588,0.029411764705882353
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-23,2026-05-23,238.37,6840,5234,1.30684,34.849415,133,1.792256,1.944444,127,1.856725,1.0,39.95,5.0,0.167597,238.37,0.007874015748031496
6976513156630,ASC - Magic Portraits,2026-05-23,2026-05-23,921.9,34369,25631,1.340915,26.823591,564,1.634574,1.641014,456,1.326777,17.0,1840.6,42.0,1.996529,54.22941176470588,0.03728070175438596
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-24,2026-05-24,296.4,7281,5302,1.373255,40.708694,130,2.28,1.785469,133,1.826672,3.0,412.42,29.0,1.391431,98.8,0.022556390977443608
6976513156630,ASC - Magic Portraits,2026-05-24,2026-05-24,1073.41,46119,33719,1.367745,23.274789,732,1.466407,1.587198,584,1.266289,14.0,958.94,258.0,0.893359,76.67214285714286,0.023972602739726026
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-25,2026-05-25,252.51,8660,5203,1.664424,29.158199,162,1.558704,1.87067,166,1.916859,3.0,138.81,41.0,0.549721,84.17,0.018072289156626505
6976513156630,ASC - Magic Portraits,2026-05-25,2026-05-25,1047.79,45895,36947,1.242185,22.830156,830,1.262398,1.808476,692,1.50779,22.0,1426.78,295.0,1.361704,47.62681818181818,0.031791907514450865
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-26,2026-05-26,222.38,7164,5545,1.291975,31.041318,106,2.097925,1.47962,95,1.326075,5.0,194.75,27.0,0.875753,44.476,0.05263157894736842
6976513156630,ASC - Magic Portraits,2026-05-26,2026-05-26,850.76,45949,35677,1.287917,18.51531,655,1.29887,1.425493,533,1.159982,10.0,579.25,176.0,0.680862,85.076,0.01876172607879925
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-27,2026-05-27,219.97,6123,3933,1.556827,35.9252,145,1.517034,2.36812,162,2.645762,5.0,209.85,17.0,0.953994,43.994,0.030864197530864196
6976513156630,ASC - Magic Portraits,2026-05-27,2026-05-27,1034.61,52088,42318,1.230871,19.862732,818,1.264804,1.570419,688,1.320842,18.0,1020.65,246.0,0.986507,57.478333333333325,0.02616279069767442
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-28,2026-05-28,342.42,10026,6337,1.582137,34.153202,294,1.164694,2.932376,291,2.902454,7.0,354.53,45.0,1.035366,48.917142857142856,0.024054982817869417
6976513156630,ASC - Magic Portraits,2026-05-28,2026-05-28,1016.44,51205,40721,1.257459,19.850405,669,1.519342,1.306513,541,1.056537,10.0,584.28,176.0,0.57483,101.644,0.018484288354898338
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-29,2026-05-29,398.03,11526,7088,1.626129,34.533229,383,1.039243,3.322922,372,3.227486,6.0,358.55,50.0,0.900812,66.33833333333332,0.016129032258064516
6976513156630,ASC - Magic Portraits,2026-05-29,2026-05-29,1050.43,57881,49953,1.158709,18.148097,689,1.524572,1.190373,510,0.881118,15.0,875.81,173.0,0.833763,70.02866666666667,0.029411764705882353
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-30,2026-05-30,285.34,9675,6849,1.412615,29.492506,265,1.076755,2.739018,255,2.635659,,,36.0,,,
6976513156630,ASC - Magic Portraits,2026-05-30,2026-05-30,884.92,40270,34195,1.177658,21.974671,623,1.420417,1.547057,496,1.231686,20.0,1245.55,222.0,1.407528,44.245999999999995,0.04032258064516129
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-31,2026-05-31,399.69,11487,7459,1.540019,34.794986,378,1.057381,3.290676,412,3.586663,3.0,169.82,51.0,0.424879,133.23,0.007281553398058253
6976513156630,ASC - Magic Portraits,2026-05-31,2026-05-31,1059.91,44342,35638,1.244234,23.903072,730,1.451932,1.646295,577,1.301249,21.0,1481.08,241.0,1.397364,50.47190476190477,0.036395147313691506
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-01,2026-06-01,363.03,12613,8014,1.573871,28.782209,358,1.01405,2.838341,352,2.790771,7.0,244.69,51.0,0.674021,51.86142857142857,0.019886363636363636
6976513156630,ASC - Magic Portraits,2026-06-01,2026-06-01,1060.95,48387,40765,1.186974,21.926344,687,1.544323,1.419803,533,1.101536,25.0,1571.9,216.0,1.481597,42.438,0.04690431519699812
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-02,2026-06-02,606.16,19553,14187,1.378234,31.000869,377,1.607851,1.928093,320,1.636578,10.0,473.38,93.0,0.780949,60.616,0.03125
6976513156630,ASC - Magic Portraits,2026-06-02,2026-06-02,976.41,52797,44335,1.190865,18.493664,635,1.537654,1.20272,478,0.905354,17.0,907.93,186.0,0.929866,57.43588235294118,0.03556485355648536
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-03,2026-06-03,588.69,20550,12129,1.694286,28.646715,449,1.311114,2.184915,394,1.917275,7.0,381.48,100.0,0.648015,84.09857142857143,0.017766497461928935
6976513156630,ASC - Magic Portraits,2026-06-03,2026-06-03,989.86,55708,49131,1.133867,17.768723,678,1.459971,1.21706,508,0.911898,14.0,913.77,201.0,0.923131,70.70428571428572,0.027559055118110236
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-04,2026-06-04,547.21,18027,10664,1.690454,30.355023,416,1.315409,2.30765,422,2.340933,6.0,309.62,96.0,0.565816,91.20166666666667,0.014218009478672985
6976513156630,ASC - Magic Portraits,2026-06-04,2026-06-04,968.22,42472,35279,1.203889,22.796666,666,1.453784,1.568092,525,1.236109,26.0,1693.76,232.0,1.749354,37.23923076923077,0.049523809523809526
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-05,2026-06-05,612.32,21921,12406,1.766968,27.933032,573,1.068621,2.613932,604,2.755349,6.0,349.54,92.0,0.570845,102.05333333333334,0.009933774834437087
6976513156630,ASC - Magic Portraits,2026-06-05,2026-06-05,974.16,41539,32569,1.275415,23.451696,599,1.626311,1.442018,483,1.162763,20.0,1240.36,215.0,1.273261,48.708,0.041407867494824016
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-06,2026-06-06,493.52,20654,14005,1.474759,23.894645,401,1.230723,1.941513,360,1.743004,6.0,464.57,89.0,0.94134,82.25333333333333,0.016666666666666666
6976513156630,ASC - Magic Portraits,2026-06-06,2026-06-06,970.49,75646,65972,1.146638,12.829363,836,1.160873,1.105148,606,0.8011,9.0,532.29,185.0,0.548476,107.83222222222223,0.01485148514851485
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-07,2026-06-07,674.88,23827,13409,1.776941,28.32417,642,1.051215,2.694422,662,2.778361,12.0,697.13,112.0,1.032969,56.24,0.01812688821752266
6976513156630,ASC - Magic Portraits,2026-06-07,2026-06-07,1085.96,46111,36923,1.248842,23.550997,786,1.381629,1.704582,607,1.316389,30.0,1785.25,291.0,1.643937,36.19866666666667,0.04942339373970346
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-08,2026-06-08,543.5,24446,14504,1.685466,22.232676,546,0.995421,2.233494,560,2.290763,16.0,1240.33,89.0,2.282116,33.96875,0.02857142857142857
6976513156630,ASC - Magic Portraits,2026-06-08,2026-06-08,1012.4,54327,45922,1.183028,18.635301,740,1.368108,1.362122,567,1.04368,26.0,1837.04,251.0,1.81454,38.93846153846154,0.04585537918871252
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-09,2026-06-09,813.62,38561,26125,1.476019,21.099557,608,1.338191,1.576723,578,1.498924,13.0,892.92,147.0,1.097466,62.58615384615385,0.02249134948096886
6976513156630,ASC - Magic Portraits,2026-06-09,2026-06-09,1018.27,41318,34332,1.203484,24.644707,627,1.624035,1.517498,487,1.178663,19.0,1217.44,228.0,1.195596,53.59315789473684,0.039014373716632446
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-10,2026-06-10,689.03,31590,23558,1.340946,21.811649,511,1.348395,1.617601,429,1.358025,13.0,621.21,149.0,0.901572,53.00230769230769,0.030303030303030304
6976513156630,ASC - Magic Portraits,2026-06-10,2026-06-10,1116.58,44803,35538,1.260707,24.921992,705,1.583801,1.573555,553,1.234292,13.0,819.01,218.0,0.733499,85.89076923076922,0.023508137432188065
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-11,2026-06-11,604.74,28741,19707,1.458416,21.041022,512,1.181133,1.781427,425,1.478724,4.0,427.7,123.0,0.707246,151.185,0.009411764705882352
6976513156630,ASC - Magic Portraits,2026-06-11,2026-06-11,876.21,44300,36458,1.215097,19.779007,628,1.395239,1.417607,453,1.022573,20.0,1397.22,191.0,1.594618,43.810500000000005,0.04415011037527594
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-12,2026-06-12,510.13,21732,14576,1.490944,23.473679,380,1.342447,1.748574,331,1.5231,11.0,575.27,135.0,1.127693,46.375454545454545,0.03323262839879154
6976513156630,ASC - Magic Portraits,2026-06-12,2026-06-12,876.61,42345,36840,1.14943,20.701618,555,1.579477,1.310662,410,0.968237,16.0,892.88,182.0,1.01856,54.788125,0.03902439024390244
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-13,2026-06-13,542.41,23620,15164,1.557637,22.964014,368,1.47394,1.558002,309,1.308213,8.0,520.29,128.0,0.959219,67.80125,0.025889967637540454
6976513156630,ASC - Magic Portraits,2026-06-13,2026-06-13,992.15,40811,32590,1.252255,24.310848,706,1.405312,1.729926,558,1.367278,20.0,1173.45,247.0,1.182734,49.6075,0.035842293906810034
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-14,2026-06-14,719.02,27259,18915,1.441131,26.377343,496,1.449637,1.819583,400,1.467405,14.0,981.85,157.0,1.365539,51.35857142857143,0.035
6976513156630,ASC - Magic Portraits,2026-06-14,2026-06-14,1002.41,57833,50896,1.136298,17.332838,716,1.400014,1.238047,536,0.926806,20.0,1453.02,227.0,1.449527,50.1205,0.03731343283582089
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-15,2026-06-15,656.42,24868,16973,1.465151,26.396172,455,1.442681,1.829661,393,1.580344,8.0,479.42,104.0,0.730356,82.0525,0.020356234096692113
6976513156630,ASC - Magic Portraits,2026-06-15,2026-06-15,1009.09,49719,40980,1.21325,20.295863,734,1.374782,1.476297,552,1.11024,20.0,1248.4,247.0,1.237154,50.4545,0.036231884057971016
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-16,2026-06-16,734.4,32773,22066,1.485226,22.40869,590,1.244746,1.800262,487,1.485979,12.0,808.95,174.0,1.101511,61.199999999999996,0.024640657084188913
6976513156630,ASC - Magic Portraits,2026-06-16,2026-06-16,1036.48,48735,41559,1.17267,21.267672,769,1.347828,1.577921,578,1.186006,19.0,999.68,242.0,0.964495,54.55157894736842,0.0328719723183391
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-17,2026-06-17,614.54,29408,20613,1.426672,20.897035,480,1.280292,1.632209,423,1.438384,6.0,240.33,146.0,0.391073,102.42333333333333,0.014184397163120567
6976513156630,ASC - Magic Portraits,2026-06-17,2026-06-17,896.97,44041,36746,1.198525,20.366704,623,1.439759,1.414591,501,1.137576,25.0,1508.06,257.0,1.681283,35.8788,0.0499001996007984
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-18,2026-06-18,664.01,29612,21275,1.391868,22.42368,487,1.36347,1.644604,399,1.347427,8.0,556.97,137.0,0.838798,83.00125,0.020050125313283207
6976513156630,ASC - Magic Portraits,2026-06-18,2026-06-18,1032.87,55923,48033,1.164262,18.469503,718,1.438538,1.283908,554,0.990648,18.0,959.74,230.0,0.929197,57.38166666666666,0.032490974729241874
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-19,2026-06-19,729.49,29973,19331,1.550515,24.338238,588,1.240629,1.961766,510,1.701531,11.0,668.08,167.0,0.915818,66.31727272727272,0.021568627450980392
6976513156630,ASC - Magic Portraits,2026-06-19,2026-06-19,1152.61,55890,48462,1.153275,20.622831,767,1.502751,1.372339,568,1.016282,14.0,883.89,260.0,0.76686,82.3292857142857,0.02464788732394366
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-20,2026-06-20,710.63,30876,21686,1.423776,23.015611,509,1.39613,1.64853,457,1.480114,12.0,669.12,171.0,0.941587,59.219166666666666,0.0262582056892779
6976513156630,ASC - Magic Portraits,2026-06-20,2026-06-20,1041.98,46481,37240,1.248147,22.417332,753,1.383772,1.620017,600,1.29085,21.0,1372.23,274.0,1.316945,49.618095238095236,0.035
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-21,2026-06-21,998.96,55569,39317,1.413358,17.97693,773,1.292316,1.391063,688,1.2381,17.0,1331.8,207.0,1.333187,58.762352941176474,0.024709302325581394
6976513156630,ASC - Magic Portraits,2026-06-21,2026-06-21,1191.96,63062,51745,1.218707,18.901399,890,1.339281,1.41131,707,1.121119,16.0,1145.62,329.0,0.961123,74.4975,0.02263083451202263
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-22,2026-06-22,905.19,57492,42555,1.351005,15.744625,734,1.233229,1.276699,637,1.10798,13.0,718.03,169.0,0.793237,69.63000000000001,0.02040816326530612
6976513156630,ASC - Magic Portraits,2026-06-22,2026-06-22,1182.29,66992,54589,1.227207,17.648227,901,1.312198,1.344937,690,1.029974,26.0,1414.13,317.0,1.196094,45.472692307692306,0.03768115942028986
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-23,2026-06-23,903.63,58236,41035,1.419179,15.516691,724,1.248108,1.243217,710,1.219177,15.0,905.86,177.0,1.002468,60.242,0.02112676056338028
6976513156630,ASC - Magic Portraits,2026-06-23,2026-06-23,1203.66,57185,51053,1.12011,21.048527,770,1.563195,1.346507,595,1.040483,19.0,1179.43,252.0,0.97987,63.35052631578948,0.031932773109243695
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-24,2026-06-24,870.34,28614,22258,1.28556,30.416579,566,1.537703,1.978053,490,1.712448,14.0,794.64,149.0,0.913023,62.167142857142856,0.02857142857142857
6976513156630,ASC - Magic Portraits,2026-06-24,2026-06-24,1130.92,46536,38486,1.209167,24.302046,600,1.884867,1.289324,472,1.014269,16.0,1290.86,233.0,1.141425,70.6825,0.03389830508474576
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-25,2026-06-25,799.54,29823,23483,1.269983,26.809509,534,1.497266,1.790564,460,1.542434,9.0,506.85,118.0,0.633927,88.83777777777777,0.01956521739130435
6976513156630,ASC - Magic Portraits,2026-06-25,2026-06-25,1185.12,49199,39861,1.234264,24.088294,681,1.740264,1.384174,541,1.099616,27.0,1637.47,229.0,1.381691,43.89333333333333,0.04990757855822551
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-26,2026-06-26,852.81,28163,20679,1.361913,30.28122,518,1.646351,1.839293,445,1.580087,5.0,329.39,123.0,0.386241,170.56199999999998,0.011235955056179775
6976513156630,ASC - Magic Portraits,2026-06-26,2026-06-26,1160.89,60390,50934,1.185652,19.223216,680,1.707191,1.126014,490,0.811393,15.0,1061.18,202.0,0.914109,77.39266666666667,0.030612244897959183
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-27,2026-06-27,981.48,34682,28211,1.229379,28.299406,591,1.660711,1.704054,507,1.461853,5.0,555.26,148.0,0.565737,196.296,0.009861932938856016
6976513156630,ASC - Magic Portraits,2026-06-27,2026-06-27,1344.4,67271,57685,1.166178,19.984837,863,1.557822,1.282871,672,0.998945,19.0,1029.38,293.0,0.76568,70.7578947368421,0.028273809523809524
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-28,2026-06-28,1061.18,42116,33103,1.272271,25.1966,679,1.562857,1.612214,610,1.448381,6.0,265.56,191.0,0.25025,176.86333333333334,0.009836065573770493
6976513156630,ASC - Magic Portraits,2026-06-28,2026-06-28,1244.12,59997,52073,1.152171,20.73637,815,1.526528,1.358401,638,1.063387,16.0,817.63,268.0,0.657195,77.7575,0.025078369905956112
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-29,2026-06-29,909.28,33989,27559,1.233318,26.752185,520,1.748615,1.529907,459,1.350437,12.0,836.48,121.0,0.919937,75.77333333333333,0.026143790849673203
6976513156630,ASC - Magic Portraits,2026-06-29,2026-06-29,1208.98,59154,48719,1.214187,20.43784,764,1.582435,1.291544,574,0.970349,24.0,1355.27,220.0,1.121003,50.37416666666667,0.041811846689895474
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-06-30,2026-06-30,944.07,39706,32211,1.232684,23.776507,577,1.63617,1.453181,497,1.2517,9.0,744.22,146.0,0.78831,104.89666666666668,0.018108651911468814
6976513156630,ASC - Magic Portraits,2026-06-30,2026-06-30,1217.73,55927,46602,1.200099,21.773562,763,1.595976,1.364278,585,1.046006,23.0,1211.36,224.0,0.994769,52.944782608695654,0.039316239316239315
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-01,2026-07-01,772.44,34070,26285,1.296177,22.672146,550,1.404436,1.614323,487,1.42941,9.0,508.39,120.0,0.658161,85.82666666666667,0.018480492813141684
6976513156630,ASC - Magic Portraits,2026-07-01,2026-07-01,1203.87,59479,48023,1.238552,20.240253,799,1.506721,1.343331,605,1.017166,23.0,1133.53,229.0,0.941572,52.342173913043474,0.03801652892561983
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-02,2026-07-02,1049.65,43333,33882,1.278939,24.222879,632,1.660839,1.458473,517,1.193086,9.0,462.03,130.0,0.440175,116.6277777777778,0.017408123791102514
6976513156630,ASC - Magic Portraits,2026-07-02,2026-07-02,1150.72,54642,45990,1.188128,21.059258,751,1.53225,1.374401,582,1.065115,11.0,570.25,219.0,0.495559,104.61090909090909,0.018900343642611683
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-03,2026-07-03,1023.37,45314,33737,1.343154,22.58397,567,1.804885,1.251269,522,1.151962,8.0,461.37,123.0,0.450834,127.92125,0.01532567049808429
6976513156630,ASC - Magic Portraits,2026-07-03,2026-07-03,1169.33,49514,40828,1.212746,23.616149,692,1.689783,1.397585,536,1.082522,20.0,1138.91,237.0,0.973985,58.466499999999996,0.03731343283582089
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-04,2026-07-04,1001.64,43187,31576,1.367716,23.193091,614,1.631336,1.421724,534,1.236483,16.0,968.73,147.0,0.967144,62.6025,0.0299625468164794
6976513156630,ASC - Magic Portraits,2026-07-04,2026-07-04,1163.01,49164,40656,1.209268,23.655724,673,1.728098,1.368888,548,1.114637,21.0,1147.5,232.0,0.986664,55.38142857142857,0.03832116788321168
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-05,2026-07-05,1010.13,47478,33847,1.402724,21.275749,623,1.621396,1.312187,584,1.230043,10.0,570.86,136.0,0.565135,101.013,0.017123287671232876
6976513156630,ASC - Magic Portraits,2026-07-05,2026-07-05,1145.69,46300,36971,1.252333,24.744924,666,1.720255,1.438445,537,1.159827,17.0,1100.68,248.0,0.960714,67.3935294117647,0.03165735567970205
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-06,2026-07-06,873.83,45217,30027,1.505878,19.325254,590,1.481068,1.304819,535,1.183183,18.0,917.79,197.0,1.050307,48.54611111111112,0.03364485981308411
6976513156630,ASC - Magic Portraits,2026-07-06,2026-07-06,1113.62,48417,40416,1.197966,23.000599,673,1.65471,1.390008,512,1.05748,21.0,1463.2,261.0,1.313913,53.0295238095238,0.041015625
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-07,2026-07-07,1017.56,43820,34083,1.285685,23.22136,651,1.563072,1.485623,592,1.350981,11.0,993.61,166.0,0.976463,92.50545454545454,0.018581081081081082
6976513156630,ASC - Magic Portraits,2026-07-07,2026-07-07,1306.56,52807,40880,1.291756,24.742174,705,1.853277,1.33505,554,1.049103,23.0,1218.39,248.0,0.932517,56.80695652173913,0.04151624548736462
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-08,2026-07-08,956.38,35851,26689,1.343288,26.676522,629,1.520477,1.754484,566,1.578757,21.0,1329.18,175.0,1.389803,45.54190476190476,0.037102473498233215
6976513156630,ASC - Magic Portraits,2026-07-08,2026-07-08,1293.36,53395,42602,1.253345,24.222493,751,1.722184,1.406499,593,1.110591,8.0,426.43,210.0,0.329707,161.67,0.013490725126475547
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-09,2026-07-09,896.26,35697,26036,1.371063,25.107432,599,1.49626,1.678012,531,1.48752,16.0,952.43,132.0,1.062672,56.01625,0.030131826741996232
6976513156630,ASC - Magic Portraits,2026-07-09,2026-07-09,1192.77,49326,40077,1.230781,24.181365,671,1.777601,1.360337,521,1.056238,23.0,1090.56,228.0,0.914309,51.85956521739131,0.044145873320537425
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-07-10,2026-07-10,815.72,33894,26996,1.255519,24.066796,468,1.742991,1.380775,412,1.215554,13.0,938.84,129.0,1.150934,62.74769230769231,0.03155339805825243
6976513156630,ASC - Magic Portraits,2026-07-10,2026-07-10,1032.91,39448,32417,1.216892,26.18409,601,1.718652,1.523525,503,1.275096,25.0,1302.93,229.0,1.261417,41.3164,0.04970178926441352
