date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,ctr,inline_link_clicks,age,gender,purchases,purchase_value,checkouts_initiated,purchase_roas,cpc,inline_link_click_ctr,cpa,cvr
2026-06-04,2026-06-04,134.135574,6365,4359,1.460197,21.073932,92,1.445405,89,35-44,female,3.0,167.7,39.0,1.250228,1.457995,1.398272,44.711858,0.033707865168539325
2026-06-04,2026-06-04,8.49972,577,406,1.421182,14.730883,6,1.039861,6,35-44,male,1.0,59.92,5.0,7.049644,1.41662,1.039861,8.49972,0.16666666666666666
2026-06-04,2026-06-04,0.649979,34,30,1.133333,19.117016,0,0.0,0,35-44,unknown,,,,,,,,
2026-06-04,2026-06-04,366.13792,16332,11404,1.432129,22.418437,276,1.689934,243,45-54,female,4.0,279.27,71.0,0.762745,1.326587,1.487877,91.53448,0.01646090534979424
2026-06-04,2026-06-04,16.729448,1077,781,1.379001,15.533378,2,0.185701,2,45-54,male,,,1.0,,8.364724,0.185701,,
2026-06-04,2026-06-04,1.609947,78,66,1.181818,20.640345,1,1.282051,2,45-54,unknown,,,,,1.609947,2.564103,,
2026-06-04,2026-06-04,547.901923,21161,15250,1.387607,25.892062,426,2.013137,366,55-64,female,17.0,1149.93,138.0,2.098788,1.286155,1.729597,32.22952488235294,0.04644808743169399
2026-06-04,2026-06-04,29.549025,1494,1064,1.404135,19.778464,24,1.606426,21,55-64,male,1.0,75.92,3.0,2.56929,1.231209,1.405622,29.549025,0.047619047619047616
2026-06-04,2026-06-04,3.859873,120,100,1.2,32.165605,0,0.0,0,55-64,unknown,,,,,,,,
2026-06-04,2026-06-04,344.758625,10686,7337,1.456454,32.262645,211,1.974546,182,65+,female,6.0,270.64,66.0,0.785013,1.633927,1.703163,57.45977083333333,0.03296703296703297
2026-06-04,2026-06-04,28.449061,895,621,1.441224,31.786661,18,2.011173,17,65+,male,,,1.0,,1.580503,1.899441,,
2026-06-04,2026-06-04,1.269958,97,78,1.24359,13.092352,4,4.123711,2,65+,unknown,,,,,0.31749,2.061856,,
2026-06-05,2026-06-05,3.020076,172,132,1.30303,17.558582,1,0.581395,1,18-24,female,,,1.0,,3.020076,0.581395,,
2026-06-05,2026-06-05,0.500013,54,37,1.459459,9.259493,0,0.0,0,18-24,male,,,,,,,,
2026-06-05,2026-06-05,0.310008,4,2,2.0,77.501954,1,25.0,1,18-24,unknown,,,,,0.310008,25.0,,
2026-06-05,2026-06-05,29.550745,1298,846,1.534279,22.766368,21,1.617874,20,25-34,female,1.0,39.95,11.0,1.351912,1.407178,1.540832,29.550745,0.05
2026-06-05,2026-06-05,3.710094,251,167,1.502994,14.781249,0,0.0,0,25-34,male,1.0,54.93,4.0,14.805557,,,3.710094,
2026-06-05,2026-06-05,0.100003,11,8,1.375,9.091138,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-05,2026-06-05,153.913881,6504,4449,1.461902,23.664496,107,1.645141,108,35-44,female,2.0,99.87,41.0,0.648869,1.438447,1.660517,76.9569405,0.018518518518518517
2026-06-05,2026-06-05,10.880274,652,397,1.642317,16.687537,0,0.0,0,35-44,male,,,,,,,,
2026-06-05,2026-06-05,0.680017,42,28,1.5,16.190884,0,0.0,0,35-44,unknown,,,,,,,,
2026-06-05,2026-06-05,395.359968,17163,11489,1.493864,23.035598,271,1.578978,244,45-54,female,4.0,289.4,67.0,0.731991,1.458893,1.421663,98.839992,0.01639344262295082
2026-06-05,2026-06-05,19.480491,1189,809,1.469716,16.383929,13,1.093356,11,45-54,male,,,1.0,,1.498499,0.925147,,
2026-06-05,2026-06-05,1.520038,96,73,1.315068,15.833733,2,2.083333,1,45-54,unknown,,,,,0.760019,1.041667,,
2026-06-05,2026-06-05,567.914319,21820,15063,1.448583,26.027237,438,2.007333,391,55-64,female,10.0,685.63,117.0,1.207277,1.296608,1.791934,56.7914319,0.02557544757033248
2026-06-05,2026-06-05,31.34079,1527,1026,1.488304,20.524421,32,2.095612,29,55-64,male,1.0,59.92,8.0,1.911885,0.9794,1.899149,31.34079,0.034482758620689655
2026-06-05,2026-06-05,1.280032,107,75,1.426667,11.962918,2,1.869159,1,55-64,unknown,,,,,0.640016,0.934579,,
2026-06-05,2026-06-05,344.078675,11634,7427,1.566447,29.575269,266,2.286402,264,65+,female,7.0,360.2,55.0,1.046854,1.293529,2.269211,49.15409642857143,0.026515151515151516
2026-06-05,2026-06-05,21.510542,843,640,1.317188,25.516658,16,1.897983,14,65+,male,,,2.0,,1.344409,1.660735,,
2026-06-05,2026-06-05,1.330034,93,63,1.47619,14.301436,2,2.150538,2,65+,unknown,,,,,0.665017,2.150538,,
2026-06-06,2026-06-06,2.100029,130,111,1.171171,16.154067,4,3.076923,3,18-24,female,,,,,0.525007,2.307692,,
2026-06-06,2026-06-06,0.220003,28,19,1.473684,7.85725,0,0.0,0,18-24,male,,,,,,,,
2026-06-06,2026-06-06,0.040001,2,2,1.0,20.000273,0,0.0,0,18-24,unknown,,,,,,,,
2026-06-06,2026-06-06,17.260236,1279,1008,1.268849,13.495102,11,0.860047,9,25-34,female,,,2.0,,1.569112,0.703675,,
2026-06-06,2026-06-06,2.670036,176,141,1.248227,15.170662,4,2.272727,4,25-34,male,1.0,89.88,,33.662461,0.667509,2.272727,2.670036,0.25
2026-06-06,2026-06-06,0.210003,17,15,1.133333,12.35311,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-06,2026-06-06,134.611839,8794,6947,1.26587,15.307237,90,1.023425,74,35-44,female,1.0,54.93,20.0,0.408062,1.495687,0.841483,134.611839,0.013513513513513514
2026-06-06,2026-06-06,7.110097,684,529,1.293006,10.394879,3,0.438596,3,35-44,male,,,,,2.370032,0.438596,,
2026-06-06,2026-06-06,0.76001,79,59,1.338983,9.620385,1,1.265823,1,35-44,unknown,,,1.0,,0.76001,1.265823,,
2026-06-06,2026-06-06,383.195235,27728,23375,1.186225,13.819794,298,1.074726,229,45-54,female,2.0,119.84,65.0,0.312739,1.28589,0.82588,191.5976175,0.008733624454148471
2026-06-06,2026-06-06,22.390306,1571,1295,1.213127,14.252263,15,0.954806,12,45-54,male,,,,,1.492687,0.763845,,
2026-06-06,2026-06-06,2.450033,187,144,1.298611,13.101783,1,0.534759,1,45-54,unknown,,,,,2.450033,0.534759,,
2026-06-06,2026-06-06,536.097324,35635,27924,1.276142,15.044123,473,1.327347,359,55-64,female,8.0,556.24,119.0,1.037573,1.133398,1.007437,67.0121655,0.022284122562674095
2026-06-06,2026-06-06,33.68046,2379,1956,1.216258,14.157402,28,1.176965,25,55-64,male,2.0,112.84,9.0,3.350311,1.202874,1.050862,16.84023,0.08
2026-06-06,2026-06-06,2.130029,182,149,1.221477,11.703457,3,1.648352,2,55-64,unknown,,,,,0.71001,1.098901,,
2026-06-06,2026-06-06,298.284075,15923,12834,1.240689,18.732907,290,1.821265,230,65+,female,1.0,63.13,57.0,0.211644,1.028566,1.444451,298.284075,0.004347826086956522
2026-06-06,2026-06-06,18.720256,1404,1207,1.163215,13.333515,15,1.068376,14,65+,male,,,1.0,,1.248017,0.997151,,
2026-06-06,2026-06-06,2.080028,102,89,1.146067,20.392435,1,0.980392,0,65+,unknown,,,,,2.080028,,,
2026-06-07,2026-06-07,3.48998,158,126,1.253968,22.088482,1,0.632911,1,18-24,female,,,,,3.48998,0.632911,,
2026-06-07,2026-06-07,1.289993,100,67,1.492537,12.899927,1,1.0,1,18-24,male,,,,,1.289993,1.0,,
2026-06-07,2026-06-07,0.03,2,1,2.0,14.999915,0,0.0,0,18-24,unknown,,,,,,,,
2026-06-07,2026-06-07,28.659837,1253,838,1.495227,22.872975,32,2.553871,30,25-34,female,,,4.0,,0.89562,2.394254,,
2026-06-07,2026-06-07,3.929978,224,162,1.382716,17.544543,0,0.0,0,25-34,male,,,,,,,,
2026-06-07,2026-06-07,0.379998,11,10,1.1,34.545258,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-07,2026-06-07,155.589116,7348,4725,1.555132,21.174349,133,1.810016,123,35-44,female,5.0,305.6,43.0,1.964148,1.169843,1.673925,31.117823199999997,0.04065040650406504
2026-06-07,2026-06-07,12.36993,696,402,1.731343,17.772888,6,0.862069,5,35-44,male,,,,,2.061655,0.718391,,
2026-06-07,2026-06-07,1.75999,66,45,1.466667,26.666515,1,1.515152,0,35-44,unknown,,,1.0,,1.75999,,,
2026-06-07,2026-06-07,468.027342,19549,12898,1.515661,23.941242,357,1.82618,321,45-54,female,12.0,724.47,117.0,1.547922,1.311001,1.642028,39.002278499999996,0.037383177570093455
2026-06-07,2026-06-07,20.299885,1192,813,1.466175,17.030105,11,0.922819,7,45-54,male,,,2.0,,1.845444,0.587248,,
2026-06-07,2026-06-07,4.469975,124,78,1.589744,36.048182,4,3.225806,3,45-54,unknown,,,2.0,,1.117494,2.419355,,
2026-06-07,2026-06-07,657.206268,24790,17017,1.456779,26.510943,542,2.186365,478,55-64,female,8.0,525.07,131.0,0.798942,1.212558,1.928197,82.1507835,0.016736401673640166
2026-06-07,2026-06-07,34.039807,1477,1081,1.366327,23.046585,20,1.354096,16,55-64,male,1.0,59.92,3.0,1.760292,1.70199,1.083277,34.039807,0.0625
2026-06-07,2026-06-07,2.719985,180,102,1.764706,15.111025,1,0.555556,1,55-64,unknown,,,,,2.719985,0.555556,,
2026-06-07,2026-06-07,342.198057,11866,7811,1.51914,28.838535,301,2.536659,268,65+,female,16.0,867.32,93.0,2.534556,1.136871,2.258554,21.3873785625,0.05970149253731343
2026-06-07,2026-06-07,21.429878,808,627,1.288676,26.522127,17,2.10396,14,65+,male,,,7.0,,1.260581,1.732673,,
2026-06-07,2026-06-07,2.909983,93,62,1.5,31.290145,1,1.075269,1,65+,unknown,,,,,2.909983,1.075269,,
2026-06-07,2026-06-07,0.04,1,1,1.0,39.999773,0,0.0,0,Unknown,male,,,,,,,,
2026-06-08,2026-06-08,3.689953,241,181,1.331492,15.311007,1,0.414938,0,18-24,female,,,,,3.689953,,,
2026-06-08,2026-06-08,1.109986,103,73,1.410959,10.776561,3,2.912621,2,18-24,male,,,,,0.369995,1.941748,,
2026-06-08,2026-06-08,23.299701,1564,1021,1.531832,14.897507,40,2.557545,42,25-34,female,,,7.0,,0.582493,2.685422,,
2026-06-08,2026-06-08,4.359944,275,183,1.502732,15.854342,1,0.363636,1,25-34,male,,,,,4.359944,0.363636,,
2026-06-08,2026-06-08,0.03,6,6,1.0,4.999936,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-08,2026-06-08,119.518464,7526,5281,1.425109,15.880742,94,1.249003,85,35-44,female,6.0,375.04,34.0,3.137925,1.271473,1.129418,19.919743999999998,0.07058823529411765
2026-06-08,2026-06-08,9.859873,640,424,1.509434,15.406052,8,1.25,7,35-44,male,2.0,101.91,4.0,10.335833,1.232484,1.09375,4.9299365,0.2857142857142857
2026-06-08,2026-06-08,1.509981,69,47,1.468085,21.883777,1,1.449275,0,35-44,unknown,,,,,1.509981,,,
2026-06-08,2026-06-08,383.085076,20974,15382,1.363542,18.26476,295,1.406503,262,45-54,female,9.0,704.63,77.0,1.839356,1.298593,1.249166,42.565008444444445,0.03435114503816794
2026-06-08,2026-06-08,18.119767,1267,844,1.501185,14.301316,11,0.868193,8,45-54,male,1.0,89.88,6.0,4.960329,1.647252,0.631413,18.119767,0.125
2026-06-08,2026-06-08,1.939975,124,97,1.278351,15.64496,1,0.806452,1,45-54,unknown,,,,,1.939975,0.806452,,
2026-06-08,2026-06-08,567.11271,28213,21438,1.316028,20.101113,455,1.612732,367,55-64,female,15.0,1299.09,126.0,2.290709,1.246402,1.300819,37.807514,0.04087193460490463
2026-06-08,2026-06-08,27.449647,1515,1173,1.29156,18.118579,28,1.848185,25,55-64,male,,,8.0,,0.980345,1.650165,,
2026-06-08,2026-06-08,3.469955,193,128,1.507813,17.979044,1,0.518135,0,55-64,unknown,,,,,3.469955,,,
2026-06-08,2026-06-08,368.705261,14995,11039,1.358366,24.588547,300,2.000667,287,65+,female,9.0,506.82,73.0,1.374594,1.229018,1.913971,40.967251222222224,0.0313588850174216
2026-06-08,2026-06-08,18.979756,942,699,1.347639,20.148361,31,3.29087,33,65+,male,,,2.0,,0.61225,3.503185,,
2026-06-08,2026-06-08,3.649953,125,104,1.201923,29.199625,5,4.0,7,65+,unknown,,,3.0,,0.729991,5.6,,
2026-06-08,2026-06-08,0.01,1,1,1.0,9.999871,0,0.0,0,Unknown,female,,,,,,,,
2026-06-08,2026-06-08,0.0,0,0,0.0,,11,,0,Unknown,unknown,,,,,0.0,,,
2026-06-09,2026-06-09,8.310408,725,624,1.161859,11.462632,5,0.689655,5,18-24,female,,,1.0,,1.662082,0.689655,,
2026-06-09,2026-06-09,8.120399,1329,1254,1.059809,6.110157,4,0.300978,4,18-24,male,,,,,2.0301,0.300978,,
2026-06-09,2026-06-09,0.120006,18,17,1.058824,6.666994,0,0.0,0,18-24,unknown,,,,,,,,
2026-06-09,2026-06-09,40.702,2437,1847,1.319437,16.701682,30,1.231022,27,25-34,female,1.0,24.97,6.0,0.613483,1.356733,1.10792,40.702,0.037037037037037035
2026-06-09,2026-06-09,15.87078,2149,1962,1.095311,7.385193,8,0.372266,6,25-34,male,,,,,1.983847,0.2792,,
2026-06-09,2026-06-09,0.310015,25,22,1.136364,12.400609,1,4.0,1,25-34,unknown,,,,,0.310015,4.0,,
2026-06-09,2026-06-09,160.7979,8189,5802,1.41141,19.635841,117,1.428746,96,35-44,female,2.0,209.72,46.0,1.304246,1.374341,1.172304,80.39895,0.020833333333333332
2026-06-09,2026-06-09,18.350902,1970,1552,1.26933,9.315178,17,0.862944,14,35-44,male,,,3.0,,1.079465,0.71066,,
2026-06-09,2026-06-09,1.800088,82,58,1.413793,21.952298,3,3.658537,2,35-44,unknown,,,,,0.600029,2.439024,,
2026-06-09,2026-06-09,449.792098,19050,13445,1.416884,23.611134,272,1.427822,235,45-54,female,9.0,599.27,90.0,1.332327,1.653647,1.233596,49.97689977777778,0.03829787234042553
2026-06-09,2026-06-09,24.381198,1824,1485,1.228283,13.366885,10,0.548246,9,45-54,male,1.0,74.9,2.0,3.072039,2.43812,0.493421,24.381198,0.1111111111111111
2026-06-09,2026-06-09,4.240208,137,92,1.48913,30.950426,2,1.459854,2,45-54,unknown,,,1.0,,2.120104,1.459854,,
2026-06-09,2026-06-09,626.71079,24601,17463,1.40875,25.475013,420,1.707248,358,55-64,female,10.0,686.54,134.0,1.095465,1.492169,1.455225,62.671079,0.027932960893854747
2026-06-09,2026-06-09,30.391493,1858,1450,1.281379,16.357101,19,1.022605,20,55-64,male,1.0,59.92,4.0,1.971604,1.599552,1.076426,30.391493,0.05
2026-06-09,2026-06-09,4.47022,215,124,1.733871,20.791719,7,3.255814,4,55-64,unknown,,,,,0.638603,1.860465,,
2026-06-09,2026-06-09,414.450362,14120,9893,1.427272,29.352009,299,2.117564,267,65+,female,8.0,455.03,81.0,1.097912,1.386122,1.890935,51.80629525,0.0299625468164794
2026-06-09,2026-06-09,21.501056,1046,819,1.277167,20.555503,18,1.720841,14,65+,male,,,1.0,,1.194503,1.338432,,
2026-06-09,2026-06-09,1.570077,104,86,1.209302,15.096896,2,1.923077,1,65+,unknown,,,,,0.785039,0.961538,,
2026-06-09,2026-06-09,0.0,0,0,0.0,,1,,0,Unknown,unknown,,,6.0,,0.0,,,
2026-06-10,2026-06-10,8.729565,625,490,1.27551,13.967304,6,0.96,6,18-24,female,,,,,1.454927,0.96,,
2026-06-10,2026-06-10,3.749813,516,465,1.109677,7.26708,1,0.193798,1,18-24,male,,,,,3.749813,0.193798,,
2026-06-10,2026-06-10,0.019999,4,4,1.0,4.999751,0,0.0,0,18-24,unknown,,,,,,,,
2026-06-10,2026-06-10,56.687174,2987,2317,1.289167,18.977963,33,1.104787,30,25-34,female,,,14.0,,1.717793,1.004352,,
2026-06-10,2026-06-10,13.509327,1455,1256,1.158439,9.284761,7,0.4811,6,25-34,male,1.0,49.97,1.0,3.698926,1.929904,0.412371,13.509327,0.16666666666666666
2026-06-10,2026-06-10,0.259987,18,16,1.125,14.443725,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-10,2026-06-10,194.160322,8885,6628,1.340525,21.852597,123,1.384356,100,35-44,female,2.0,119.84,46.0,0.617222,1.578539,1.125492,97.080161,0.02
2026-06-10,2026-06-10,20.009003,1719,1499,1.146765,11.639908,8,0.465387,9,35-44,male,,,1.0,,2.501125,0.52356,,
2026-06-10,2026-06-10,1.179941,57,44,1.295455,20.700723,0,0.0,0,35-44,unknown,,,,,,,,
2026-06-10,2026-06-10,466.25676,19271,13423,1.43567,24.194736,339,1.75912,271,45-54,female,10.0,644.24,122.0,1.381728,1.375389,1.406258,46.625676,0.03690036900369004
2026-06-10,2026-06-10,24.958756,1666,1337,1.246073,14.981246,15,0.90036,12,45-54,male,,,3.0,,1.663917,0.720288,,
2026-06-10,2026-06-10,2.039898,112,79,1.417722,18.213378,1,0.892857,1,45-54,unknown,,,,,2.039898,0.892857,,
2026-06-10,2026-06-10,605.049842,23933,18398,1.300848,25.280986,404,1.688046,320,55-64,female,6.0,261.65,123.0,0.432444,1.497648,1.337066,100.84164033333333,0.01875
2026-06-10,2026-06-10,30.078501,1643,1266,1.297788,18.307061,15,0.912964,14,55-64,male,,,1.0,,2.005233,0.8521,,
2026-06-10,2026-06-10,2.769862,133,96,1.385417,20.82603,2,1.503759,2,55-64,unknown,,,,,1.384931,1.503759,,
2026-06-10,2026-06-10,355.482281,12355,9084,1.360084,28.772342,251,2.031566,204,65+,female,7.0,364.52,54.0,1.025424,1.416264,1.651153,50.783183,0.03431372549019608
2026-06-10,2026-06-10,19.26904,918,754,1.217507,20.990239,11,1.198257,6,65+,male,,,2.0,,1.751731,0.653595,,
2026-06-10,2026-06-10,1.369932,94,64,1.46875,14.573742,0,0.0,0,65+,unknown,,,,,,,,
2026-06-10,2026-06-10,0.029999,2,2,1.0,14.999252,0,0.0,0,Unknown,female,,,,,,,,
2026-06-11,2026-06-11,5.410438,343,250,1.372,15.773873,1,0.291545,1,18-24,female,,,,,5.410438,0.291545,,
2026-06-11,2026-06-11,1.350109,150,129,1.162791,9.000729,2,1.333333,2,18-24,male,,,,,0.675055,1.333333,,
2026-06-11,2026-06-11,0.050004,3,2,1.5,16.668017,0,0.0,0,18-24,unknown,,,,,,,,
2026-06-11,2026-06-11,35.532879,1795,1364,1.315982,19.795476,12,0.668524,11,25-34,female,,,3.0,,2.961073,0.612813,,
2026-06-11,2026-06-11,5.710463,526,361,1.457064,10.856393,3,0.570342,2,25-34,male,,,1.0,,1.903488,0.380228,,
2026-06-11,2026-06-11,0.180015,17,12,1.416667,10.589093,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-11,2026-06-11,138.971261,8358,6000,1.393,16.627334,101,1.208423,80,35-44,female,1.0,59.92,23.0,0.431168,1.375953,0.957167,138.971261,0.0125
2026-06-11,2026-06-11,9.200746,752,568,1.323944,12.235034,13,1.728723,10,35-44,male,,,3.0,,0.70775,1.329787,,
2026-06-11,2026-06-11,1.190096,45,36,1.25,26.446587,0,0.0,0,35-44,unknown,,,,,,,,
2026-06-11,2026-06-11,373.360253,19983,14793,1.350842,18.683894,249,1.246059,187,45-54,female,7.0,717.01,96.0,1.920424,1.499439,0.935795,53.337179,0.0374331550802139
2026-06-11,2026-06-11,18.921533,1252,915,1.368306,15.113046,16,1.277955,9,45-54,male,1.0,21.97,6.0,1.161111,1.182596,0.71885,18.921533,0.1111111111111111
2026-06-11,2026-06-11,1.010082,100,84,1.190476,10.100818,1,1.0,1,45-54,unknown,,,,,1.010082,1.0,,
2026-06-11,2026-06-11,538.613643,24824,18689,1.328268,21.697295,456,1.836932,362,55-64,female,12.0,886.23,134.0,1.645391,1.18117,1.458266,44.88447025,0.03314917127071823
2026-06-11,2026-06-11,29.74241,1438,1054,1.364326,20.683178,21,1.460362,19,55-64,male,,,3.0,,1.416305,1.32128,,
2026-06-11,2026-06-11,1.710139,139,100,1.39,12.303155,2,1.438849,1,55-64,unknown,,,,,0.855069,0.719424,,
2026-06-11,2026-06-11,301.664444,12468,9034,1.38012,24.195095,250,2.005133,182,65+,female,3.0,139.8,42.0,0.463429,1.206658,1.459737,100.55481466666667,0.016483516483516484
2026-06-11,2026-06-11,17.081384,773,601,1.28619,22.097521,13,1.681759,11,65+,male,,,3.0,,1.313953,1.423027,,
2026-06-11,2026-06-11,1.250101,75,63,1.190476,16.668017,0,0.0,0,65+,unknown,,,,,,,,
2026-06-11,2026-06-11,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2026-06-12,2026-06-12,5.510199,205,154,1.331169,26.879018,4,1.95122,4,18-24,female,,,,,1.37755,1.95122,,
2026-06-12,2026-06-12,0.380014,26,22,1.181818,14.615912,0,0.0,0,18-24,male,,,,,,,,
2026-06-12,2026-06-12,23.140834,1334,983,1.35707,17.346952,16,1.1994,14,25-34,female,,,2.0,,1.446302,1.049475,,
2026-06-12,2026-06-12,3.730134,211,138,1.528986,17.678363,2,0.947867,1,25-34,male,,,1.0,,1.865067,0.473934,,
2026-06-12,2026-06-12,0.380014,11,6,1.833333,34.5467,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-12,2026-06-12,128.574636,7224,5205,1.387896,17.798261,75,1.038206,63,35-44,female,2.0,149.8,36.0,1.165082,1.714328,0.872093,64.287318,0.031746031746031744
2026-06-12,2026-06-12,9.580345,544,368,1.478261,17.610929,4,0.735294,2,35-44,male,,,1.0,,2.395086,0.367647,,
2026-06-12,2026-06-12,0.630023,39,33,1.181818,16.154429,0,0.0,0,35-44,unknown,,,,,,,,
2026-06-12,2026-06-12,370.133345,18503,13779,1.342841,20.003964,237,1.280873,185,45-54,female,6.0,364.23,76.0,0.984051,1.561744,0.999838,61.68889083333334,0.032432432432432434
2026-06-12,2026-06-12,17.19062,1108,816,1.357843,15.515,9,0.812274,6,45-54,male,1.0,59.92,5.0,3.485622,1.910069,0.541516,17.19062,0.16666666666666666
2026-06-12,2026-06-12,0.990036,85,73,1.164384,11.647479,1,1.176471,0,45-54,unknown,,,,,0.990036,,,
2026-06-12,2026-06-12,512.008461,22340,17039,1.31111,22.918911,364,1.629364,275,55-64,female,11.0,574.2,112.0,1.121466,1.406617,1.230976,46.546223727272725,0.04
2026-06-12,2026-06-12,35.911295,1347,974,1.382957,26.660204,25,1.855976,25,55-64,male,3.0,177.98,18.0,4.956101,1.436452,1.855976,11.970431666666668,0.12
2026-06-12,2026-06-12,2.140077,195,87,2.241379,10.974755,1,0.512821,0,55-64,unknown,,,,,2.140077,,,
2026-06-12,2026-06-12,259.939372,10170,7532,1.350239,25.559427,181,1.779744,145,65+,female,3.0,102.07,62.0,0.392668,1.436129,1.425762,86.64645733333333,0.020689655172413793
2026-06-12,2026-06-12,15.110545,665,512,1.298828,22.722624,16,2.406015,21,65+,male,1.0,39.95,4.0,2.643849,0.944409,3.157895,15.110545,0.047619047619047616
2026-06-12,2026-06-12,1.39005,70,53,1.320755,19.857859,0,0.0,0,65+,unknown,,,,,,,,
2026-06-13,2026-06-13,5.329965,221,156,1.416667,24.11749,4,1.809955,4,18-24,female,,,1.0,,1.332491,1.809955,,
2026-06-13,2026-06-13,0.469997,40,31,1.290323,11.749923,0,0.0,0,18-24,male,,,,,,,,
2026-06-13,2026-06-13,28.339815,1275,900,1.416667,22.227306,17,1.333333,16,25-34,female,,,4.0,,1.667048,1.254902,,
2026-06-13,2026-06-13,4.419971,205,127,1.614173,21.560835,2,0.97561,2,25-34,male,,,,,2.209986,0.97561,,
2026-06-13,2026-06-13,0.089999,6,6,1.0,14.999902,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-13,2026-06-13,147.599038,6798,4573,1.486552,21.712127,105,1.544572,88,35-44,female,5.0,290.59,42.0,1.96878,1.405705,1.294498,29.5198076,0.056818181818181816
2026-06-13,2026-06-13,10.549931,528,342,1.54386,19.98093,12,2.272727,11,35-44,male,,,4.0,,0.879161,2.083333,,
2026-06-13,2026-06-13,0.719995,31,20,1.55,23.225655,0,0.0,0,35-44,unknown,,,,,,,,
2026-06-13,2026-06-13,422.01725,18295,12792,1.430191,23.067354,253,1.382892,201,45-54,female,7.0,509.32,102.0,1.20687,1.668052,1.098661,60.28817857142857,0.03482587064676617
2026-06-13,2026-06-13,21.799858,1160,782,1.483376,18.792981,6,0.517241,5,45-54,male,,,1.0,,3.63331,0.431034,,
2026-06-13,2026-06-13,1.48999,104,73,1.424658,14.32683,1,0.961538,1,45-54,unknown,,,,,1.48999,0.961538,,
2026-06-13,2026-06-13,560.006351,22762,16095,1.414228,24.602687,423,1.85836,345,55-64,female,7.0,439.42,145.0,0.78467,1.323892,1.515684,80.00090728571429,0.020289855072463767
2026-06-13,2026-06-13,29.509808,1322,925,1.429189,22.322094,19,1.437216,14,55-64,male,1.0,24.97,9.0,0.846159,1.553148,1.059002,29.509808,0.07142857142857142
2026-06-13,2026-06-13,2.039987,158,83,1.903614,12.911308,2,1.265823,2,55-64,unknown,,,,,1.019993,1.265823,,
2026-06-13,2026-06-13,276.558198,10723,7059,1.519054,25.791122,220,2.051665,168,65+,female,6.0,349.54,58.0,1.263893,1.257083,1.566726,46.093033,0.03571428571428571
2026-06-13,2026-06-13,22.639852,704,479,1.469729,32.158881,9,1.278409,9,65+,male,2.0,79.9,8.0,3.529175,2.515539,1.278409,11.319926,0.2222222222222222
2026-06-13,2026-06-13,0.959994,98,64,1.53125,9.795855,1,1.020408,1,65+,unknown,,,1.0,,0.959994,1.020408,,
2026-06-13,2026-06-13,0.02,1,1,1.0,19.99987,0,0.0,0,Unknown,female,,,,,,,,
2026-06-14,2026-06-14,5.60013,227,178,1.275281,24.670177,3,1.321586,1,18-24,female,,,,,1.86671,0.440529,,
2026-06-14,2026-06-14,0.470011,24,22,1.090909,19.583788,0,0.0,0,18-24,male,,,,,,,,
2026-06-14,2026-06-14,0.060001,3,1,3.0,20.000465,0,0.0,0,18-24,unknown,,,,,,,,
2026-06-14,2026-06-14,32.030744,1593,1223,1.302535,20.107184,15,0.94162,13,25-34,female,2.0,264.59,9.0,8.260501,2.135383,0.81607,16.015372,0.15384615384615385
2026-06-14,2026-06-14,3.270076,170,139,1.223022,19.235741,1,0.588235,1,25-34,male,,,,,3.270076,0.588235,,
2026-06-14,2026-06-14,0.160004,15,14,1.071429,10.666915,0,0.0,0,25-34,unknown,,,,,,,,
2026-06-14,2026-06-14,153.013556,9101,6828,1.332894,16.812829,84,0.922976,70,35-44,female,6.0,499.53,42.0,3.264613,1.82159,0.769146,25.50225933333333,0.08571428571428572
2026-06-14,2026-06-14,8.260192,581,433,1.341801,14.217198,2,0.344234,2,35-44,male,,,,,4.130096,0.344234,,
2026-06-14,2026-06-14,0.830019,57,43,1.325581,14.561742,2,3.508772,1,35-44,unknown,,,,,0.41501,1.754386,,
2026-06-14,2026-06-14,456.350604,25465,19433,1.3104,17.920699,321,1.260554,244,45-54,female,11.0,711.18,106.0,1.558407,1.421653,0.958178,41.48641854545454,0.045081967213114756
2026-06-14,2026-06-14,22.970534,1390,1048,1.326336,16.525564,17,1.223022,12,45-54,male,,,4.0,,1.351208,0.863309,,
2026-06-14,2026-06-14,1.790042,119,100,1.19,15.042366,1,0.840336,1,45-54,unknown,,,,,1.790042,0.840336,,
2026-06-14,2026-06-14,633.284715,30191,23374,1.291649,20.975944,475,1.573317,357,55-64,female,5.0,271.49,128.0,0.428701,1.333231,1.182472,126.656943,0.014005602240896359
2026-06-14,2026-06-14,40.170933,1805,1358,1.329161,22.255365,25,1.385042,18,55-64,male,,,7.0,,1.606837,0.99723,,
2026-06-14,2026-06-14,5.460127,185,144,1.284722,29.514199,0,0.0,0,55-64,unknown,,,,,,,,
